Prompt,Response
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",YouTube Premium
"Of the below list, which platform do you use the most, right now? Select one.",Discovery+
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",ESPN+
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Peacock
"Of the below list, which platform do you use the most, right now? Select one.",YouTube Premium
"Of the below list, which platform do you use the most, right now? Select one.",Amazon Prime Video
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Crunchyroll
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Amazon Prime Video
"Of the below list, which platform do you use the most, right now? Select one.",ESPN+
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Crunchyroll
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Crunchyroll
"Of the below list, which platform do you use the most, right now? Select one.",Peacock
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",YouTube Premium
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Amazon Prime Video
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Peacock
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Amazon Prime Video
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",Crunchyroll
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Peacock
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",Paramount +
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",YouTube Premium
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Paramount +
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Amazon Prime Video
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",YouTube Premium
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",YouTube Premium
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Peacock
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Google TV+
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Amazon Prime Video
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Crunchyroll
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Disney+
"Of the below list, which platform do you use the most, right now? Select one.",Amazon Prime Video
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",ESPN+
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Peacock
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",Amazon Prime Video
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Netflix
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
"Of the below list, which platform do you use the most, right now? Select one.",Hulu
"Of the below list, which platform do you use the most, right now? Select one.",Peacock
"Of the below list, which platform do you use the most, right now? Select one.",HBO Max
Which do you currently use? Select all that apply..1,"['Spotify', 'Apple Music', 'Pandora', 'SoundCloud']"
Which do you currently use? Select all that apply..1,['Apple Music']
Which do you currently use? Select all that apply..1,"['Amazon Music', 'Apple Music', 'Pandora', 'YouTube Music']"
